Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Order Date,Week,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Rolling_Mean_3,Sales_Rolling_Mean_7
60610,64.96,5,0.6,-43.848,0,0,0,1,1,0,0,0,0,1,0,2017-08-26,34,3,161.568,451.152,41.96,225.8933333333331,211.32142857142858
75081,72.78,3,0.6,-70.9605,0,0,0,1,0,1,0,0,0,1,0,2015-10-08,41,4,64.96,161.568,451.152,99.76933333333311,209.54057142857144
33801,562.2925,7,0.45,-255.5875,0,0,0,1,0,1,0,0,0,0,1,2016-08-12,32,3,72.78,64.96,161.568,233.34416666666644,268.72235714285716
10035,56.52,9,0.0,21.4776,0,0,0,1,0,0,1,0,0,1,0,2014-11-09,45,4,562.2925,72.78,64.96,230.5308333333331,201.60464285714286
92037,557.728,4,0.2,6.9716,0,0,0,1,1,0,0,0,0,0,1,2016-02-05,5,1,56.52,562.2925,72.78,392.18016666666637,275.28578571428574
57701,141.96,2,0.0,39.7488,1,0,0,0,0,1,0,1,0,0,0,2014-01-26,4,1,557.728,56.52,562.2925,252.0693333333331,231.11549999999997
21215,239.372,2,0.3,-23.9372,0,0,0,1,1,0,0,0,0,0,1,2016-10-04,40,4,141.96,557.728,56.52,313.01999999999975,242.23035714285714
7109,227.96,2,0.0,36.4736,0,0,0,1,1,0,0,0,1,0,0,2016-02-16,7,1,239.372,141.96,557.728,203.09733333333313,265.5160714285714
92105,96.96,6,0.0,33.936,0,0,0,1,1,0,0,0,0,1,0,2015-11-02,45,4,227.96,239.372,141.96,188.09733333333313,268.97035714285715
92105,512.499,3,0.15,-30.147,0,0,0,1,1,0,0,1,0,0,0,2015-11-02,45,4,96.96,227.96,239.372,279.13966666666647,261.857
94122,863.128,7,0.2,-32.3673,0,0,0,1,0,1,0,0,0,0,1,2016-07-31,30,3,512.499,96.96,227.96,490.8623333333332,377.08671428571427
98105,2036.86,7,0.0,366.6348,0,0,0,1,0,0,1,0,0,0,1,2017-11-06,45,4,863.128,512.499,96.96,1137.4956666666665,588.3912857142857
98105,449.568,2,0.2,-73.0548,0,0,0,1,0,0,1,0,1,0,0,2017-11-06,45,4,2036.86,863.128,512.499,1116.5186666666666,632.3352857142856
97477,277.5,4,0.5,-188.7,0,0,0,1,1,0,0,0,0,0,1,2015-08-02,31,3,449.568,2036.86,863.128,921.309333333333,637.7821428571427
19120,1252.704,8,0.4,-480.2032,0,0,0,1,1,0,0,0,0,0,1,2015-11-21,47,4,277.5,449.568,2036.86,659.9239999999996,784.1741428571428
60653,22.608,3,0.6,-10.1736,0,0,0,1,0,1,0,0,0,1,0,2017-05-18,20,2,1252.704,277.5,449.568,517.6039999999997,773.5524285714285
60653,1.892,1,0.6,-0.9933,0,0,0,1,0,1,0,0,0,1,0,2017-05-18,20,2,22.608,1252.704,277.5,425.7346666666663,700.6085714285715
60623,170.072,4,0.3,-12.148,0,0,1,0,1,0,0,0,1,0,0,2015-09-13,37,3,1.892,22.608,1252.704,64.85733333333303,601.6005714285714
10011,187.76,4,0.0,76.9816,0,0,0,1,1,0,0,0,0,1,0,2017-11-17,46,4,170.072,1.892,22.608,119.90799999999969,337.44342857142857
27707,335.744,2,0.2,25.1808,1,0,0,0,1,0,0,0,0,1,0,2015-11-30,49,4,187.76,170.072,1.892,231.1919999999997,321.18285714285713
10024,11.82,3,0.0,4.728,0,1,0,0,0,1,0,0,0,1,0,2015-11-08,45,4,335.744,187.76,170.072,178.44133333333306,283.2285714285714
10024,577.764,2,0.1,115.5528,0,1,0,0,0,1,0,0,1,0,0,2015-11-08,45,4,11.82,335.744,187.76,308.4426666666664,186.80857142857144
32114,191.5155,1,0.45,-76.6062,0,0,0,1,1,0,0,0,0,0,1,2015-04-26,17,2,577.764,11.82,335.744,260.3664999999997,210.9382142857143
75220,44.46,5,0.6,-17.784,0,0,0,1,1,0,0,0,0,1,0,2016-11-07,45,4,191.5155,577.764,11.82,271.2464999999997,217.01935714285716
75217,31.776,3,0.6,-19.0656,0,0,0,1,1,0,0,0,0,1,0,2014-10-03,40,4,44.46,191.5155,577.764,89.2504999999997,197.26278571428574
12180,82.64,2,0.0,7.4376,0,0,1,0,0,0,1,0,0,1,0,2016-04-04,14,2,31.776,44.46,191.5155,52.95866666666637,182.24564285714288
30328,1266.86,7,0.0,291.3778,0,0,1,0,1,0,0,1,0,0,0,2016-06-30,26,2,82.64,31.776,44.46,460.42533333333296,315.2622142857143
32216,933.262,4,0.45,-458.1468,0,0,0,1,1,0,0,0,0,0,1,2017-05-01,18,2,1266.86,82.64,31.776,760.9206666666663,446.89678571428567
32216,43.936,4,0.2,6.0412,0,1,0,0,1,0,0,0,0,1,0,2017-10-20,42,4,933.262,1266.86,82.64,748.0193333333331,370.6356428571429
94122,85.44,3,0.0,31.6128,0,0,0,1,1,0,0,0,0,1,0,2014-08-12,33,3,43.936,933.262,1266.86,354.21266666666634,355.48199999999997
60653,4.712,2,0.6,-1.8848,0,0,1,0,1,0,0,0,0,1,0,2015-03-05,10,1,85.44,43.936,933.262,44.69599999999969,349.8037142857143
60505,69.375,1,0.5,-47.175,0,0,0,1,1,0,0,0,0,0,1,2017-01-30,5,1,4.712,85.44,43.936,53.17566666666636,355.175
10009,2563.056,8,0.1,313.2624,0,0,0,1,1,0,0,0,1,0,0,2016-12-25,51,4,69.375,4.712,85.44,879.0476666666664,709.5201428571428
92020,387.136,4,0.2,4.8392,0,0,0,1,0,1,0,0,1,0,0,2016-10-20,42,4,2563.056,69.375,4.712,1006.522333333333,583.8452857142858
28540,207.0,3,0.2,25.875,1,0,0,0,0,1,0,0,1,0,0,2017-05-09,19,2,387.136,2563.056,69.375,1052.397333333333,480.09357142857147
60174,51.756,3,0.6,-33.6414,0,0,1,0,0,0,1,0,0,1,0,2015-12-21,52,4,207.0,387.136,2563.056,215.29733333333306,481.2107142857143
28205,4.928,2,0.2,0.7392,0,0,0,1,0,1,0,0,0,1,0,2015-07-05,27,3,51.756,207.0,387.136,87.89466666666637,469.709
90036,362.352,3,0.2,45.294,0,0,0,1,0,1,0,0,1,0,0,2017-07-26,30,3,4.928,51.756,207.0,139.67866666666637,520.8004285714286
93309,486.368,4,0.2,36.4776,0,0,0,1,1,0,0,0,0,0,1,2017-11-03,44,4,362.352,4.928,51.756,284.549333333333,580.3708571428572
77036,376.509,3,0.3,-43.0296,0,0,0,1,1,0,0,0,0,0,1,2014-03-01,9,1,486.368,362.352,4.928,408.4096666666664,268.007
31907,62.72,4,0.0,24.4608,0,0,0,1,1,0,0,0,0,1,0,2017-01-26,4,1,376.509,486.368,362.352,308.53233333333304,221.66185714285714
77573,512.358,3,0.3,-14.6388,0,0,0,1,0,0,1,0,1,0,0,2014-07-12,28,3,62.72,376.509,486.368,317.19566666666634,265.2844285714286
1810,354.9,5,0.0,88.725,1,0,0,0,1,0,0,0,1,0,0,2016-03-09,10,1,512.358,62.72,376.509,309.99266666666637,308.5907142857142
92345,436.704,6,0.2,-38.2116,0,0,0,1,0,1,0,0,1,0,0,2017-04-13,15,2,354.9,512.358,62.72,434.6539999999997,370.273
37918,32.952,3,0.2,6.5904,0,0,0,1,1,0,0,0,0,1,0,2014-03-21,12,1,436.704,354.9,512.358,274.8519999999997,323.21585714285715
37918,218.376,3,0.2,-10.9188,0,0,0,1,1,0,0,0,1,0,0,2014-03-21,12,1,32.952,436.704,354.9,229.3439999999997,284.9312857142857
1841,31.4,5,0.0,13.188,0,0,0,1,0,1,0,0,0,1,0,2015-04-30,18,2,218.376,32.952,436.704,94.24266666666637,235.62999999999997
1841,9.48,1,0.0,3.792,0,0,0,1,0,1,0,0,0,1,0,2015-04-30,18,2,31.4,218.376,32.952,86.41866666666637,228.0242857142857
1841,24.3,5,0.0,10.449,0,0,0,1,0,1,0,0,0,1,0,2015-04-30,18,2,9.48,31.4,218.376,21.726666666666365,158.3017142857143
19134,32.448,2,0.2,7.3008,0,0,0,1,0,1,0,0,0,1,0,2017-05-03,18,2,24.3,9.48,31.4,22.0759999999997,112.23714285714286
19134,373.47,5,0.4,-112.041,0,0,0,1,0,1,0,0,0,0,1,2017-05-03,18,2,32.448,24.3,9.48,143.4059999999997,103.2037142857143
30605,186.54,3,0.0,41.0388,0,0,0,1,1,0,0,0,0,1,0,2016-08-26,34,3,373.47,32.448,24.3,197.48599999999968,125.14485714285715
79907,913.43,5,0.3,-169.637,0,0,1,0,1,0,0,0,0,0,1,2017-01-02,1,1,186.54,373.47,32.448,491.14666666666636,224.4382857142857
90049,902.712,3,0.2,33.8517,0,0,0,1,1,0,0,0,0,0,1,2016-06-11,23,2,913.43,186.54,373.47,667.5606666666663,348.9114285714286
93727,120.666,2,0.15,21.294,0,0,0,1,0,0,1,1,0,0,0,2016-10-17,42,4,902.712,913.43,186.54,645.6026666666663,364.7951428571428
98105,82.26,3,0.0,33.7266,0,0,0,1,0,0,1,0,0,1,0,2016-11-24,47,4,120.666,902.712,913.43,368.54599999999965,373.0751428571429
77036,241.5,4,0.3,0.0,0,0,0,1,0,1,0,0,1,0,0,2016-02-08,6,1,82.26,120.666,902.712,148.14199999999968,402.9397142857143
6810,27.46,2,0.0,9.8856,0,0,0,1,0,0,1,0,0,1,0,2017-12-23,51,4,241.5,82.26,120.666,117.07333333333303,353.5097142857143
2038,111.15,5,0.0,48.906,0,0,1,0,1,0,0,0,0,1,0,2016-12-01,48,4,27.46,241.5,82.26,126.70333333333303,342.7397142857143
2038,366.009,3,0.3,-47.0583,0,0,1,0,1,0,0,0,0,0,1,2016-12-01,48,4,111.15,27.46,241.5,168.20633333333305,264.5367142857143
45503,155.372,2,0.3,-35.5136,0,0,1,0,0,0,1,0,1,0,0,2017-11-02,44,4,366.009,111.15,27.46,210.8436666666664,157.77385714285714
10009,164.646,3,0.1,12.8058,0,0,1,0,1,0,0,0,1,0,0,2015-12-05,49,4,155.372,366.009,111.15,228.6756666666664,164.05671428571432
19711,83.92,4,0.0,5.8744,0,0,0,1,0,1,0,0,0,1,0,2017-07-08,27,3,164.646,155.372,366.009,134.6459999999997,164.29385714285715
19711,39.98,2,0.0,9.1954,0,0,0,1,0,1,0,0,0,1,0,2017-07-08,27,3,83.92,164.646,155.372,96.18199999999969,135.50528571428572
27217,630.024,4,0.4,-199.5076,0,1,0,0,0,1,0,0,0,0,1,2016-11-15,46,4,39.98,83.92,164.646,251.30799999999968,221.58585714285715
75217,933.408,4,0.3,-173.3472,0,0,0,1,1,0,0,0,0,0,1,2017-03-10,10,1,630.024,39.98,83.92,534.4706666666664,339.0512857142857
98105,286.85,1,0.0,63.107,1,0,0,0,0,0,1,0,0,0,1,2017-05-09,19,2,933.408,630.024,39.98,616.7606666666665,327.74285714285713
8701,40.48,2,0.0,17.4064,0,0,0,1,1,0,0,0,0,1,0,2017-10-12,41,4,286.85,933.408,630.024,420.2459999999997,311.32971428571426
8701,2154.9,5,0.0,129.294,0,0,0,1,1,0,0,1,0,0,0,2017-10-12,41,4,40.48,286.85,933.408,827.4099999999997,595.6517142857143
19601,303.92,5,0.2,-30.392,0,0,1,0,1,0,0,0,0,1,0,2016-12-19,51,4,2154.9,40.48,286.85,833.0999999999998,627.0802857142857
21215,274.2,10,0.0,112.422,0,0,0,1,0,1,0,0,0,1,0,2017-11-08,45,4,303.92,2154.9,40.48,911.0066666666663,660.5402857142857
78415,9.96,5,0.6,-6.723,0,0,1,0,0,1,0,0,0,1,0,2014-09-14,37,3,274.2,303.92,2154.9,196.0266666666664,571.9597142857143
2920,240.744,4,0.3,-13.7568,1,0,0,0,0,1,0,0,0,0,1,2017-10-23,43,4,9.96,274.2,303.92,174.9679999999997,473.0077142857143
2920,35.0,4,0.0,14.7,1,0,0,0,0,1,0,0,0,1,0,2017-10-23,43,4,240.744,9.96,274.2,95.23466666666637,437.02914285714286
2920,210.68,2,0.0,50.5632,1,0,0,0,0,1,0,0,0,1,0,2017-10-23,43,4,35.0,240.744,9.96,162.14133333333305,461.34342857142855
2920,637.896,3,0.3,-127.5792,1,0,0,0,0,1,0,0,0,0,1,2017-10-23,43,4,210.68,35.0,240.744,294.52533333333304,244.62857142857143
77070,344.372,4,0.3,-93.4724,0,0,0,1,0,1,0,0,1,0,0,2016-04-18,16,2,637.896,210.68,35.0,397.64933333333306,250.40742857142854
77070,127.88,5,0.6,-67.137,0,0,0,1,0,1,0,0,0,1,0,2016-04-18,16,2,344.372,637.896,210.68,370.049333333333,229.50457142857144
60653,106.869,3,0.3,-29.0073,0,0,1,0,0,1,0,0,1,0,0,2017-05-28,21,2,127.88,344.372,637.896,193.04033333333302,243.3487142857143
37042,387.136,4,0.2,-14.5176,0,0,0,1,0,0,1,1,0,0,0,2017-04-23,16,2,106.869,127.88,344.372,207.2949999999997,264.26185714285714
37042,77.952,3,0.2,-11.6928,0,0,0,1,0,0,1,0,0,1,0,2017-04-23,16,2,387.136,106.869,127.88,190.65233333333308,270.3978571428571
98115,199.8,10,0.0,71.928,0,1,0,0,1,0,0,0,0,1,0,2017-09-24,38,3,77.952,387.136,106.869,221.62933333333305,268.84357142857147
22204,18.69,7,0.0,7.1022,0,0,1,0,1,0,0,0,0,1,0,2016-02-02,5,1,199.8,77.952,387.136,98.81399999999972,180.38557142857144
90045,184.752,3,0.2,-20.7846,0,0,1,0,0,1,0,0,1,0,0,2015-03-01,9,1,18.69,199.8,77.952,134.41399999999973,157.5827142857143
79109,366.744,4,0.3,-110.0232,0,0,0,1,1,0,0,0,1,0,0,2016-05-02,18,2,184.752,18.69,199.8,190.06199999999976,191.70614285714285
77041,73.784,2,0.6,-77.4732,0,0,0,1,0,1,0,0,0,1,0,2016-02-02,5,1,366.744,184.752,18.69,208.4266666666664,186.97971428571432
75034,30.336,6,0.6,-17.4432,0,0,1,0,1,0,0,0,0,1,0,2017-06-04,22,2,73.784,366.744,184.752,156.95466666666638,136.0082857142857
7501,12.99,1,0.0,1.5588,0,0,0,1,1,0,0,0,0,1,0,2017-12-04,49,4,30.336,73.784,366.744,39.036666666666385,126.728
7501,182.22,3,0.0,45.555,0,0,0,1,1,0,0,0,1,0,0,2017-12-04,49,4,12.99,30.336,73.784,75.18199999999972,124.21657142857144
7501,302.94,3,0.0,18.1764,0,0,0,1,1,0,0,0,1,0,0,2017-12-04,49,4,182.22,12.99,30.336,166.0499999999997,164.8237142857143
43229,54.992,14,0.2,8.9362,0,0,0,1,0,0,1,0,0,1,0,2016-01-11,2,1,302.94,182.22,12.99,180.0506666666664,146.28657142857145
43229,51.264,6,0.2,7.6896,0,1,0,0,1,0,0,0,0,1,0,2017-03-16,11,1,54.992,302.94,182.22,136.39866666666637,101.21799999999999
90008,241.424,2,0.2,-36.2136,0,0,0,1,0,0,1,0,1,0,0,2017-11-10,45,4,51.264,54.992,302.94,115.89333333333305,125.16657142857142
48227,389.97,3,0.0,35.0973,0,0,0,1,1,0,0,0,1,0,0,2016-11-30,48,4,241.424,51.264,54.992,227.5526666666664,176.54285714285714
19140,422.625,7,0.3,0.0,1,0,0,0,0,1,0,0,1,0,0,2015-12-22,52,4,389.97,241.424,51.264,351.33966666666635,235.06214285714285
31907,20.24,1,0.0,8.7032,0,0,0,1,0,1,0,0,0,1,0,2016-03-27,12,1,422.625,389.97,241.424,277.6116666666664,211.92214285714286
31907,39.92,4,0.0,11.1776,0,0,0,1,0,1,0,0,0,1,0,2016-03-27,12,1,20.24,422.625,389.97,160.92833333333306,174.34785714285712
80013,24.64,4,0.2,4.004,1,0,0,0,0,1,0,0,0,1,0,2015-09-11,37,3,39.92,20.24,422.625,28.26666666666638,170.0118571428571
22153,1056.86,7,0.0,158.529,1,0,0,0,1,0,0,0,0,0,1,2016-12-09,49,4,24.64,39.92,20.24,373.8066666666664,313.6684285714286
77041,2.328,2,0.6,-0.7566,0,0,1,0,0,1,0,0,0,1,0,2016-12-23,51,4,1056.86,24.64,39.92,361.2759999999996,279.51185714285714
53209,1454.9,5,0.0,378.274,0,0,1,0,0,1,0,0,1,0,0,2016-04-02,13,2,2.328,1056.86,24.64,838.0293333333329,431.64471428571426
32771,220.704,6,0.2,-8.2764,0,0,0,1,0,0,1,0,0,1,0,2017-04-30,17,2,1454.9,2.328,1056.86,559.3106666666664,402.7988571428572
3301,102.3,1,0.0,26.598,1,0,0,0,1,0,0,0,0,1,0,2017-07-03,27,3,220.704,1454.9,2.328,592.6346666666664,414.5217142857142
55901,607.52,2,0.0,97.2032,0,0,0,1,1,0,0,0,0,0,1,2017-12-22,51,4,102.3,220.704,1454.9,310.1746666666664,495.60742857142856
78666,10.332,3,0.6,-5.9409,0,0,1,0,0,1,0,0,0,1,0,2014-05-20,21,2,607.52,102.3,220.704,240.05066666666633,493.5634285714286
80634,11.664,3,0.2,3.3534,1,0,0,0,1,0,0,0,0,1,0,2017-04-23,16,2,10.332,607.52,102.3,209.83866666666634,344.2497142857143
10035,56.96,2,0.0,21.0752,0,0,0,1,1,0,0,0,0,1,0,2014-06-04,23,2,11.664,10.332,607.52,26.318666666666363,352.05428571428575
10035,353.568,2,0.2,-44.196,0,0,0,1,1,0,0,1,0,0,0,2014-06-04,23,2,56.96,11.664,10.332,140.73066666666637,194.72114285714287
10035,13.96,2,0.0,6.7008,0,0,0,1,1,0,0,0,0,1,0,2014-06-04,23,2,353.568,56.96,11.664,141.4959999999997,165.18628571428573
90004,399.672,7,0.2,-14.9877,0,0,0,1,0,1,0,0,0,0,1,2017-03-03,9,1,13.96,353.568,56.96,255.73333333333304,207.66800000000003
75217,30.56,5,0.6,-19.864,0,0,1,0,1,0,0,0,0,1,0,2017-11-06,45,4,399.672,13.96,353.568,148.0639999999997,125.24514285714285
10011,481.176,2,0.4,-120.294,0,0,0,1,0,1,0,0,0,0,1,2015-09-07,37,3,30.56,399.672,13.96,303.8026666666664,192.50857142857143
18018,177.45,5,0.5,-78.078,1,0,0,0,1,0,0,1,0,0,0,2016-07-28,30,3,481.176,30.56,399.672,229.72866666666638,216.1922857142857
19140,130.98,2,0.5,-89.0664,0,0,0,1,1,0,0,1,0,0,0,2017-08-25,34,3,177.45,481.176,30.56,263.2019999999997,226.76657142857144
98105,139.58,7,0.0,39.0824,0,0,0,1,1,0,0,0,0,1,0,2017-04-27,17,2,130.98,177.45,481.176,149.3366666666664,196.19685714285714
28540,4.712,1,0.2,1.4136,0,0,0,1,0,1,0,0,0,1,0,2015-11-08,45,4,139.58,130.98,177.45,91.75733333333305,194.87571428571428
90032,194.352,3,0.2,19.4352,0,0,0,1,1,0,0,0,1,0,0,2016-11-25,47,4,4.712,139.58,130.98,112.88133333333305,165.5442857142857
37211,97.424,2,0.2,10.9602,1,0,0,0,0,1,0,0,1,0,0,2015-12-05,49,4,194.352,4.712,139.58,98.82933333333305,175.0962857142857
98103,14.19,3,0.0,5.5341,0,1,0,0,1,0,0,0,0,1,0,2014-09-13,37,3,97.424,194.352,4.712,101.98866666666639,108.38400000000001
33311,723.92,5,0.2,-81.441,0,0,0,1,1,0,0,1,0,0,0,2017-11-25,47,4,14.19,97.424,194.352,278.511333333333,186.45114285714286
77041,21.968,4,0.6,-15.9268,0,0,0,1,1,0,0,0,0,1,0,2015-05-12,20,2,723.92,14.19,97.424,253.359333333333,170.878
90712,94.2,5,0.0,39.564,0,0,1,0,1,0,0,0,0,1,0,2017-03-30,13,1,21.968,723.92,14.19,280.029333333333,164.39514285714287
44105,182.352,3,0.2,-18.2352,0,0,1,0,1,0,0,0,0,1,0,2014-12-27,52,4,94.2,21.968,723.92,99.50666666666636,189.77228571428574
62521,600.558,3,0.3,-8.5794,0,0,0,1,1,0,0,0,1,0,0,2017-02-16,7,1,182.352,94.2,21.968,292.36999999999966,247.8017142857143
62521,7.692,1,0.6,-3.6537,0,0,0,1,1,0,0,0,0,1,0,2017-02-16,7,1,600.558,182.352,94.2,263.53399999999965,234.9828571428571
76063,517.405,5,0.3,-81.3065,1,0,0,0,1,0,0,0,0,0,1,2017-10-24,43,4,7.692,600.558,182.352,375.21833333333296,306.87071428571426
94109,300.904,1,0.2,11.2839,0,0,1,0,0,0,1,0,0,0,1,2017-09-15,37,3,517.405,7.692,600.558,275.3336666666663,246.4398571428571
37211,31.168,4,0.2,9.3504,0,0,0,1,0,1,0,0,0,1,0,2017-06-15,24,2,300.904,517.405,7.692,283.15899999999965,247.75414285714285
37211,120.96,2,0.4,-28.224,0,0,0,1,0,1,0,0,0,0,1,2017-06-15,24,2,31.168,300.904,517.405,151.0106666666663,251.577
10009,172.764,2,0.1,13.4372,0,0,0,1,0,0,1,0,1,0,0,2014-09-08,37,3,120.96,31.168,300.904,108.29733333333299,250.2072857142857
90008,305.9745,3,0.15,25.1979,1,0,0,0,0,1,0,1,0,0,0,2014-11-16,46,4,172.764,120.96,31.168,199.89949999999965,208.1239285714286
92037,626.352,3,0.2,-23.4882,0,0,0,1,1,0,0,0,0,0,1,2014-03-03,10,1,305.9745,172.764,120.96,368.36349999999965,296.5039285714286
94110,359.499,3,0.15,-29.6058,0,0,0,1,1,0,0,1,0,0,0,2015-12-03,49,4,626.352,305.9745,172.764,430.60849999999965,273.9459285714285
77070,6.984,2,0.6,-4.5396,0,0,1,0,0,0,1,0,0,1,0,2016-06-12,23,2,359.499,626.352,305.9745,330.94499999999965,231.95735714285712
77070,379.372,2,0.3,-119.2312,0,0,1,0,0,0,1,0,1,0,0,2016-06-12,23,2,6.984,359.499,626.352,248.61833333333303,281.7007857142857
37130,53.352,3,0.2,16.0056,0,0,0,1,0,1,0,0,0,1,0,2015-12-27,52,4,379.372,6.984,359.499,146.56933333333302,272.04249999999996
37130,131.104,2,0.2,8.194,0,0,0,1,0,1,0,1,0,0,0,2015-12-27,52,4,53.352,379.372,6.984,187.94266666666636,266.0910714285714
98105,126.3,3,0.0,40.416,0,0,1,0,0,1,0,0,0,1,0,2017-06-27,26,2,131.104,53.352,379.372,103.58533333333304,240.4232857142857
97123,11.032,1,0.2,3.0338,1,0,0,0,1,0,0,0,0,1,0,2015-10-02,40,4,126.3,131.104,53.352,89.47866666666637,152.52042857142857
92105,210.58,2,0.0,12.6348,0,0,0,1,0,1,0,0,0,1,0,2017-02-02,5,1,11.032,126.3,131.104,115.97066666666638,131.24628571428573
21044,27.42,3,0.0,9.3228,0,0,0,1,0,1,0,0,0,1,0,2016-07-22,29,3,210.58,11.032,126.3,83.01066666666635,134.16571428571427
80027,83.136,4,0.2,5.196,0,1,0,0,0,0,1,0,1,0,0,2016-09-12,37,3,27.42,210.58,11.032,107.04533333333303,91.84628571428571
77340,528.43,5,0.3,0.0,1,0,0,0,0,1,0,0,1,0,0,2016-07-02,26,3,83.136,27.42,210.58,212.99533333333304,159.71457142857142
10024,287.976,3,0.2,7.1994,0,0,0,1,0,1,0,1,0,0,0,2017-12-13,50,4,528.43,83.136,27.42,299.84733333333304,182.1248571428571
77070,1227.9984,6,0.32,-36.1176,1,0,0,0,0,1,0,1,0,0,0,2015-03-01,9,1,287.976,528.43,83.136,681.468133333333,339.51034285714286
83301,1128.39,3,0.0,259.5297,0,0,0,1,0,1,0,0,0,0,1,2016-09-15,37,3,1227.9984,287.976,528.43,881.4547999999999,499.13291428571426
28110,698.352,3,0.2,52.3764,0,0,0,1,1,0,0,0,1,0,0,2017-06-15,24,2,1128.39,1227.9984,287.976,1018.2467999999998,568.8146285714286
28110,77.728,2,0.2,-3.8864,0,0,0,1,1,0,0,1,0,0,0,2017-06-15,24,2,698.352,1128.39,1227.9984,634.823333333333,576.0014857142856
73120,341.96,2,0.0,54.7136,1,0,0,0,1,0,0,1,0,0,0,2016-11-10,45,4,77.728,698.352,1128.39,372.67999999999967,612.9763428571429
13501,40.48,2,0.0,14.5728,0,0,0,1,0,1,0,0,0,1,0,2016-09-12,37,3,341.96,77.728,698.352,153.38933333333304,543.2692
85301,266.352,3,0.2,13.3176,0,0,0,1,0,1,0,0,1,0,0,2015-07-26,30,3,40.48,341.96,77.728,216.26399999999967,540.1800571428571
22801,39.96,2,0.0,14.3856,0,0,0,1,0,0,1,0,0,1,0,2015-11-15,46,4,266.352,40.48,341.96,115.59733333333303,370.4602857142857
27604,159.84,10,0.2,45.954,1,0,0,0,0,1,0,0,0,1,0,2015-07-02,27,3,39.96,266.352,40.48,155.3839999999997,232.09599999999998
7501,8.92,4,0.0,3.9248,0,0,0,1,0,0,1,0,0,1,0,2015-09-11,37,3,159.84,39.96,266.352,69.57333333333303,133.60571428571424
60653,493.43,5,0.3,-70.49,1,0,0,0,1,0,0,1,0,0,0,2014-09-20,38,3,8.92,159.84,39.96,220.7299999999997,192.99171428571427
98105,70.68,12,0.0,31.0992,0,0,0,1,0,1,0,0,0,1,0,2017-12-01,48,4,493.43,8.92,159.84,191.00999999999968,154.23742857142855
95207,629.64,9,0.0,107.0388,0,0,0,1,0,0,1,0,0,1,0,2017-12-01,48,4,70.68,493.43,8.92,397.91666666666634,238.4031428571428
31907,121.78,2,0.0,30.445,1,0,0,0,0,0,1,0,1,0,0,2016-09-16,37,3,629.64,70.68,493.43,274.033333333333,217.75
77590,489.23,2,0.3,41.934,0,0,0,1,1,0,0,0,0,0,1,2014-08-05,32,3,121.78,629.64,70.68,413.5499999999997,281.93142857142857
90004,312.03,3,0.0,43.6842,0,0,0,1,1,0,0,0,0,1,0,2016-08-15,33,3,489.23,121.78,629.64,307.67999999999967,303.6728571428571
62521,32.064,3,0.6,-12.8256,0,0,0,1,1,0,0,0,0,1,0,2016-05-31,22,2,312.03,489.23,121.78,277.77466666666635,306.97914285714285
62521,191.079,3,0.3,-38.2158,0,0,0,1,1,0,0,0,1,0,0,2016-05-31,22,2,32.064,312.03,489.23,178.3909999999997,263.7861428571428
23464,177.68,2,0.0,46.1968,0,0,0,1,0,1,0,0,0,1,0,2014-04-02,14,2,191.079,32.064,312.03,133.60766666666635,279.0718571428571
33134,11.568,3,0.2,2.6028,0,0,0,1,0,1,0,0,0,1,0,2016-10-04,40,4,177.68,191.079,32.064,126.77566666666637,190.77585714285712
61107,626.1,3,0.5,-538.446,0,0,0,1,1,0,0,0,0,0,1,2016-01-30,4,1,11.568,177.68,191.079,271.7826666666664,262.8215714285714
77340,609.98,4,0.3,-113.282,0,0,0,1,1,0,0,0,0,0,1,2015-04-13,16,2,626.1,11.568,177.68,415.8826666666664,280.0715714285714
77340,211.372,2,0.3,-45.294,0,0,0,1,1,0,0,0,0,0,1,2015-04-13,16,2,609.98,626.1,11.568,482.48399999999975,265.69185714285715
53209,99.95,5,0.0,22.9885,0,0,0,1,0,1,0,0,0,1,0,2017-12-18,51,4,211.372,609.98,626.1,307.10066666666637,275.3898571428571
54302,16.74,2,0.0,4.3524,0,0,0,1,0,1,0,0,0,1,0,2016-03-14,11,1,99.95,211.372,609.98,109.3539999999997,250.4842857142857
60505,239.358,3,0.3,-47.8716,0,0,0,1,1,0,0,0,1,0,0,2017-10-10,41,4,16.74,99.95,211.372,118.68266666666636,259.29542857142854
38301,934.956,6,0.4,-249.3216,0,0,0,1,1,0,0,0,0,0,1,2017-12-22,51,4,239.358,16.74,99.95,397.01799999999974,391.208
32216,155.456,4,0.2,-7.7728,0,0,1,0,1,0,0,1,0,0,0,2014-08-08,32,3,934.956,239.358,16.74,443.2566666666664,323.9731428571428
33012,21.0,3,0.2,5.775,1,0,0,0,1,0,0,0,0,1,0,2017-12-25,52,4,155.456,934.956,239.358,370.4706666666664,239.83314285714283
77070,853.93,5,0.3,-24.398,0,0,0,1,1,0,0,0,1,0,0,2017-11-25,47,4,21.0,155.456,934.956,343.4619999999997,331.6271428571428
